#reputation,count(*)/1295620
5930,0.0000
5931,0.0000
5932,0.0000
5933,0.0000
5936,0.0000
5937,0.0000
5938,0.0000
5941,0.0000
5942,0.0000
5948,0.0000
5949,0.0000
5950,0.0000
5955,0.0000
5957,0.0000
5959,0.0000
5960,0.0000
5962,0.0000
5964,0.0000
5965,0.0000
5966,0.0000
5967,0.0000
5968,0.0000
5969,0.0000
5970,0.0000
5971,0.0000
5973,0.0000
5976,0.0000
5977,0.0000
5979,0.0000
5980,0.0000
5981,0.0000
5982,0.0000
5985,0.0000
5988,0.0000
5989,0.0000
5990,0.0000
5993,0.0000
5994,0.0000
5998,0.0000
5999,0.0000
6002,0.0000
6004,0.0000
6008,0.0000
6012,0.0000
6013,0.0000
6016,0.0000
6017,0.0000
6018,0.0000
6019,0.0000
6020,0.0000
6022,0.0000
6024,0.0000
6025,0.0000
6030,0.0000
6031,0.0000
6033,0.0000
6034,0.0000
6035,0.0000
6037,0.0000
6040,0.0000
6041,0.0000
6042,0.0000
6043,0.0000
6044,0.0000
6046,0.0000
6047,0.0000
6048,0.0000
6049,0.0000
6051,0.0000
6052,0.0000
6053,0.0000
6054,0.0000
6055,0.0000
6056,0.0000
6057,0.0000
6059,0.0000
6060,0.0000
6061,0.0000
6063,0.0000
6064,0.0000
6067,0.0000
6069,0.0000
6070,0.0000
6071,0.0000
6075,0.0000
6076,0.0000
6082,0.0000
6083,0.0000
6085,0.0000
6086,0.0000
6088,0.0000
6090,0.0000
6092,0.0000
6094,0.0000
6095,0.0000
6097,0.0000
6098,0.0000
6099,0.0000
6100,0.0000
6101,0.0000
6102,0.0000
6106,0.0000
6107,0.0000
6108,0.0000
6109,0.0000
6110,0.0000
6111,0.0000
6113,0.0000
6115,0.0000
6116,0.0000
6117,0.0000
6118,0.0000
6120,0.0000
6121,0.0000
6129,0.0000
6130,0.0000
6131,0.0000
6133,0.0000
6140,0.0000
6141,0.0000
6142,0.0000
6144,0.0000
6145,0.0000
6147,0.0000
6150,0.0000
6152,0.0000
6153,0.0000
6154,0.0000
6155,0.0000
6157,0.0000
6158,0.0000
6160,0.0000
6162,0.0000
6163,0.0000
6165,0.0000
6167,0.0000
6168,0.0000
6169,0.0000
6171,0.0000
6174,0.0000
6178,0.0000
6179,0.0000
6180,0.0000
6182,0.0000
6183,0.0000
6184,0.0000
6186,0.0000
6188,0.0000
6190,0.0000
6191,0.0000
6192,0.0000
6193,0.0000
6194,0.0000
6195,0.0000
6197,0.0000
6198,0.0000
6199,0.0000
6200,0.0000
6202,0.0000
6203,0.0000
6205,0.0000
6206,0.0000
6207,0.0000
6208,0.0000
6209,0.0000
6211,0.0000
6213,0.0000
6216,0.0000
6217,0.0000
6220,0.0000
6221,0.0000
6222,0.0000
6224,0.0000
6226,0.0000
6227,0.0000
6228,0.0000
6230,0.0000
6231,0.0000
6232,0.0000
6234,0.0000
6235,0.0000
6237,0.0000
6242,0.0000
6243,0.0000
6244,0.0000
6246,0.0000
6247,0.0000
6248,0.0000
6249,0.0000
6251,0.0000
6252,0.0000
6253,0.0000
6255,0.0000
6257,0.0000
6260,0.0000
6261,0.0000
6262,0.0000
6263,0.0000
6264,0.0000
6267,0.0000
6268,0.0000
6269,0.0000
6270,0.0000
6272,0.0000
6276,0.0000
6277,0.0000
6279,0.0000
6280,0.0000
6281,0.0000
6283,0.0000
6286,0.0000
6287,0.0000
6288,0.0000
6290,0.0000
6294,0.0000
6298,0.0000
6300,0.0000
6301,0.0000
6303,0.0000
6305,0.0000
6306,0.0000
6307,0.0000
6309,0.0000
6318,0.0000
6319,0.0000
6321,0.0000
6322,0.0000
6325,0.0000
6326,0.0000
6329,0.0000
6330,0.0000
6332,0.0000
6336,0.0000
6337,0.0000
6338,0.0000
6346,0.0000
6347,0.0000
6348,0.0000
6351,0.0000
6352,0.0000
6356,0.0000
6359,0.0000
6360,0.0000
6364,0.0000
6365,0.0000
6366,0.0000
6369,0.0000
6372,0.0000
6373,0.0000
6374,0.0000
6376,0.0000
6378,0.0000
6379,0.0000
6380,0.0000
6383,0.0000
6384,0.0000
6385,0.0000
6386,0.0000
6390,0.0000
6393,0.0000
6394,0.0000
6395,0.0000
6396,0.0000
6398,0.0000
6399,0.0000
6400,0.0000
6401,0.0000
6402,0.0000
6404,0.0000
6405,0.0000
6406,0.0000
6407,0.0000
6408,0.0000
6411,0.0000
6416,0.0000
6420,0.0000
6421,0.0000
6422,0.0000
6424,0.0000
6425,0.0000
6426,0.0000
6427,0.0000
6430,0.0000
6433,0.0000
6434,0.0000
6436,0.0000
6438,0.0000
6439,0.0000
6440,0.0000
6441,0.0000
6442,0.0000
6443,0.0000
6449,0.0000
6450,0.0000
6453,0.0000
6455,0.0000
6458,0.0000
6459,0.0000
6460,0.0000
6461,0.0000
6462,0.0000
6464,0.0000
6468,0.0000
6469,0.0000
6470,0.0000
6471,0.0000
6473,0.0000
6475,0.0000
6482,0.0000
6483,0.0000
6485,0.0000
6486,0.0000
6487,0.0000
6488,0.0000
6489,0.0000
6490,0.0000
6491,0.0000
6492,0.0000
6493,0.0000
6494,0.0000
6498,0.0000
6499,0.0000
6502,0.0000
6504,0.0000
6506,0.0000
6507,0.0000
6508,0.0000
6509,0.0000
6510,0.0000
6514,0.0000
6518,0.0000
6519,0.0000
6520,0.0000
6521,0.0000
6524,0.0000
6525,0.0000
6526,0.0000
6527,0.0000
6529,0.0000
6530,0.0000
6531,0.0000
6532,0.0000
6533,0.0000
6536,0.0000
6537,0.0000
6538,0.0000
6539,0.0000
6543,0.0000
6548,0.0000
6550,0.0000
6551,0.0000
6555,0.0000
6558,0.0000
6560,0.0000
6561,0.0000
6563,0.0000
6564,0.0000
6567,0.0000
6569,0.0000
6571,0.0000
6572,0.0000
6573,0.0000
6574,0.0000
6578,0.0000
6579,0.0000
6580,0.0000
6582,0.0000
6583,0.0000
6584,0.0000
6590,0.0000
6592,0.0000
6594,0.0000
6597,0.0000
6599,0.0000
6600,0.0000
6602,0.0000
6604,0.0000
6608,0.0000
6609,0.0000
6610,0.0000
6612,0.0000
6614,0.0000
6615,0.0000
6621,0.0000
6623,0.0000
6624,0.0000
6625,0.0000
6628,0.0000
6630,0.0000
6632,0.0000
6633,0.0000
6637,0.0000
6641,0.0000
6642,0.0000
6645,0.0000
6646,0.0000
6647,0.0000
6649,0.0000
6651,0.0000
6653,0.0000
6654,0.0000
6655,0.0000
6657,0.0000
6658,0.0000
6659,0.0000
6660,0.0000
6661,0.0000
6662,0.0000
6664,0.0000
6665,0.0000
6666,0.0000
6667,0.0000
6669,0.0000
6674,0.0000
6676,0.0000
6677,0.0000
6678,0.0000
6682,0.0000
6683,0.0000
6684,0.0000
6685,0.0000
6686,0.0000
6689,0.0000
6690,0.0000
6691,0.0000
6692,0.0000
6694,0.0000
6696,0.0000
6697,0.0000
6699,0.0000
6702,0.0000
6705,0.0000
6706,0.0000
6707,0.0000
6708,0.0000
6710,0.0000
6711,0.0000
6712,0.0000
6714,0.0000
6715,0.0000
6718,0.0000
6724,0.0000
6725,0.0000
6727,0.0000
6728,0.0000
6731,0.0000
6732,0.0000
6735,0.0000
6738,0.0000
6741,0.0000
6742,0.0000
6743,0.0000
6745,0.0000
6747,0.0000
6748,0.0000
6750,0.0000
6752,0.0000
6753,0.0000
6754,0.0000
6755,0.0000
6756,0.0000
6757,0.0000
6758,0.0000
6759,0.0000
6760,0.0000
6762,0.0000
6766,0.0000
6768,0.0000
6773,0.0000
6776,0.0000
6777,0.0000
6780,0.0000
6781,0.0000
6782,0.0000
6783,0.0000
6785,0.0000
6786,0.0000
6789,0.0000
6790,0.0000
6791,0.0000
6792,0.0000
6793,0.0000
6794,0.0000
6795,0.0000
6797,0.0000
6798,0.0000
6799,0.0000
6801,0.0000
6802,0.0000
6803,0.0000
6804,0.0000
6805,0.0000
6806,0.0000
6810,0.0000
6812,0.0000
6814,0.0000
6818,0.0000
6819,0.0000
6820,0.0000
6822,0.0000
6824,0.0000
6826,0.0000
6827,0.0000
6828,0.0000
6832,0.0000
6833,0.0000
6835,0.0000
6836,0.0000
6842,0.0000
6843,0.0000
6844,0.0000
6845,0.0000
6846,0.0000
6847,0.0000
6851,0.0000
6852,0.0000
6856,0.0000
6859,0.0000
6863,0.0000
6864,0.0000
6865,0.0000
6867,0.0000
6868,0.0000
6871,0.0000
6874,0.0000
6877,0.0000
6883,0.0000
6886,0.0000
6887,0.0000
6890,0.0000
6894,0.0000
6895,0.0000
6900,0.0000
6902,0.0000
6906,0.0000
6908,0.0000
6912,0.0000
6913,0.0000
6915,0.0000
6916,0.0000
6920,0.0000
6921,0.0000
6923,0.0000
6924,0.0000
6933,0.0000
6935,0.0000
6938,0.0000
6939,0.0000
6943,0.0000
6944,0.0000
6945,0.0000
6948,0.0000
6949,0.0000
6950,0.0000
6951,0.0000
6952,0.0000
6954,0.0000
6955,0.0000
6956,0.0000
6957,0.0000
6958,0.0000
6959,0.0000
6963,0.0000
6971,0.0000
6973,0.0000
6974,0.0000
6980,0.0000
6981,0.0000
6982,0.0000
6984,0.0000
6986,0.0000
6987,0.0000
6994,0.0000
6995,0.0000
6997,0.0000
7002,0.0000
7007,0.0000
7009,0.0000
7010,0.0000
7011,0.0000
7013,0.0000
7014,0.0000
7015,0.0000
7016,0.0000
7017,0.0000
7018,0.0000
7020,0.0000
7023,0.0000
7025,0.0000
7026,0.0000
7027,0.0000
7028,0.0000
7029,0.0000
7030,0.0000
7032,0.0000
7034,0.0000
7035,0.0000
7036,0.0000
7037,0.0000
7041,0.0000
7043,0.0000
7044,0.0000
7046,0.0000
7047,0.0000
7049,0.0000
7050,0.0000
7051,0.0000
7053,0.0000
7054,0.0000
7055,0.0000
7057,0.0000
7058,0.0000
7059,0.0000
7061,0.0000
7066,0.0000
7073,0.0000
7074,0.0000
7076,0.0000
7082,0.0000
7083,0.0000
7087,0.0000
7088,0.0000
7089,0.0000
7091,0.0000
7094,0.0000
7095,0.0000
7096,0.0000
7099,0.0000
7100,0.0000
7101,0.0000
7107,0.0000
7109,0.0000
7112,0.0000
7115,0.0000
7116,0.0000
7118,0.0000
7120,0.0000
7127,0.0000
7131,0.0000
7133,0.0000
7134,0.0000
7136,0.0000
7137,0.0000
7138,0.0000
7139,0.0000
7140,0.0000
7143,0.0000
7147,0.0000
7149,0.0000
7153,0.0000
7154,0.0000
7156,0.0000
7157,0.0000
7158,0.0000
7159,0.0000
7161,0.0000
7164,0.0000
7167,0.0000
7172,0.0000
7174,0.0000
7176,0.0000
7178,0.0000
7179,0.0000
7185,0.0000
7186,0.0000
7187,0.0000
7188,0.0000
7189,0.0000
7190,0.0000
7191,0.0000
7194,0.0000
7195,0.0000
7196,0.0000
7197,0.0000
7198,0.0000
7203,0.0000
7205,0.0000
7206,0.0000
7207,0.0000
7208,0.0000
7209,0.0000
7210,0.0000
7213,0.0000
7214,0.0000
7215,0.0000
7216,0.0000
7218,0.0000
7220,0.0000
7222,0.0000
7225,0.0000
7226,0.0000
7229,0.0000
7230,0.0000
7234,0.0000
7235,0.0000
7236,0.0000
7240,0.0000
7242,0.0000
7244,0.0000
7246,0.0000
7249,0.0000
7250,0.0000
7252,0.0000
7253,0.0000
7254,0.0000
7256,0.0000
7257,0.0000
7258,0.0000
7264,0.0000
7266,0.0000
7270,0.0000
7277,0.0000
7279,0.0000
7282,0.0000
7286,0.0000
7287,0.0000
7289,0.0000
7290,0.0000
7291,0.0000
7293,0.0000
7294,0.0000
7295,0.0000
7296,0.0000
7297,0.0000
7300,0.0000
7301,0.0000
7304,0.0000
7308,0.0000
7309,0.0000
7310,0.0000
7314,0.0000
7315,0.0000
7316,0.0000
7317,0.0000
7319,0.0000
7321,0.0000
7322,0.0000
7323,0.0000
7326,0.0000
7327,0.0000
7336,0.0000
7338,0.0000
7339,0.0000
7341,0.0000
7346,0.0000
7347,0.0000
7354,0.0000
7356,0.0000
7362,0.0000
7363,0.0000
7365,0.0000
7367,0.0000
7369,0.0000
7375,0.0000
7376,0.0000
7379,0.0000
7380,0.0000
7384,0.0000
7387,0.0000
7388,0.0000
7391,0.0000
7392,0.0000
7395,0.0000
7397,0.0000
7398,0.0000
7400,0.0000
7402,0.0000
7403,0.0000
7407,0.0000
7410,0.0000
7413,0.0000
7416,0.0000
7417,0.0000
7420,0.0000
7423,0.0000
7424,0.0000
7425,0.0000
7427,0.0000
7428,0.0000
7430,0.0000
7433,0.0000
7434,0.0000
7435,0.0000
7436,0.0000
7439,0.0000
7440,0.0000
7441,0.0000
7442,0.0000
7443,0.0000
7444,0.0000
7445,0.0000
7448,0.0000
7450,0.0000
7454,0.0000
7456,0.0000
7457,0.0000
7458,0.0000
7461,0.0000
7463,0.0000
7466,0.0000
7470,0.0000
7472,0.0000
7474,0.0000
7475,0.0000
7479,0.0000
7481,0.0000
7483,0.0000
7484,0.0000
7485,0.0000
7486,0.0000
7488,0.0000
7490,0.0000
7494,0.0000
7495,0.0000
7496,0.0000
7498,0.0000
7499,0.0000
7500,0.0000
7501,0.0000
7502,0.0000
7503,0.0000
7507,0.0000
7508,0.0000
7510,0.0000
7512,0.0000
7515,0.0000
7516,0.0000
7517,0.0000
7519,0.0000
7520,0.0000
7521,0.0000
7523,0.0000
7525,0.0000
7526,0.0000
7527,0.0000
7529,0.0000
7531,0.0000
7535,0.0000
7536,0.0000
7537,0.0000
7543,0.0000
7544,0.0000
7545,0.0000
7547,0.0000
7550,0.0000
7551,0.0000
7553,0.0000
7555,0.0000
7556,0.0000
7557,0.0000
7559,0.0000
7564,0.0000
7566,0.0000
7569,0.0000
7570,0.0000
7572,0.0000
7576,0.0000
7577,0.0000
7580,0.0000
7581,0.0000
7585,0.0000
7587,0.0000
7588,0.0000
7593,0.0000
7596,0.0000
7598,0.0000
7599,0.0000
7600,0.0000
7601,0.0000
7602,0.0000
7605,0.0000
7606,0.0000
7612,0.0000
7615,0.0000
7616,0.0000
7617,0.0000
7618,0.0000
7621,0.0000
7626,0.0000
7629,0.0000
7633,0.0000
7634,0.0000
7636,0.0000
7640,0.0000
7641,0.0000
7642,0.0000
7643,0.0000
7644,0.0000
7645,0.0000
7648,0.0000
7649,0.0000
7650,0.0000
7651,0.0000
7652,0.0000
7653,0.0000
7655,0.0000
7657,0.0000
7660,0.0000
7661,0.0000
7662,0.0000
7663,0.0000
7668,0.0000
7669,0.0000
7670,0.0000
7672,0.0000
7673,0.0000
7676,0.0000
7678,0.0000
7684,0.0000
7686,0.0000
7687,0.0000
7690,0.0000
7691,0.0000
7693,0.0000
7694,0.0000
7695,0.0000
7698,0.0000
7700,0.0000
7701,0.0000
7703,0.0000
7706,0.0000
7707,0.0000
7708,0.0000
7709,0.0000
7716,0.0000
7719,0.0000
7720,0.0000
7726,0.0000
7731,0.0000
7732,0.0000
7738,0.0000
7742,0.0000
7743,0.0000
7748,0.0000
7749,0.0000
7750,0.0000
7751,0.0000
7754,0.0000
7756,0.0000
7757,0.0000
7759,0.0000
7761,0.0000
7763,0.0000
7765,0.0000
7766,0.0000
7767,0.0000
7768,0.0000
7769,0.0000
7770,0.0000
7771,0.0000
7785,0.0000
7786,0.0000
7787,0.0000
7791,0.0000
7794,0.0000
7795,0.0000
7798,0.0000
7799,0.0000
7801,0.0000
7803,0.0000
7811,0.0000
7813,0.0000
7815,0.0000
7818,0.0000
7819,0.0000
7824,0.0000
7826,0.0000
7829,0.0000
7830,0.0000
7832,0.0000
7836,0.0000
7838,0.0000
7839,0.0000
7840,0.0000
7846,0.0000
7851,0.0000
7854,0.0000
7856,0.0000
7857,0.0000
7860,0.0000
7864,0.0000
7866,0.0000
7867,0.0000
7868,0.0000
7873,0.0000
7874,0.0000
7878,0.0000
7884,0.0000
7889,0.0000
7890,0.0000
7895,0.0000
7896,0.0000
7898,0.0000
7900,0.0000
7904,0.0000
7905,0.0000
7906,0.0000
7907,0.0000
7908,0.0000
7909,0.0000
7912,0.0000
7915,0.0000
7916,0.0000
7918,0.0000
7922,0.0000
7925,0.0000
7928,0.0000
7932,0.0000
7933,0.0000
7934,0.0000
7935,0.0000
7937,0.0000
7940,0.0000
7941,0.0000
7942,0.0000
7945,0.0000
7946,0.0000
7947,0.0000
7948,0.0000
7950,0.0000
7953,0.0000
7955,0.0000
7958,0.0000
7959,0.0000
7964,0.0000
7965,0.0000
7970,0.0000
7982,0.0000
7983,0.0000
7984,0.0000
7987,0.0000
7991,0.0000
7998,0.0000
8000,0.0000
8001,0.0000
8006,0.0000
8008,0.0000
8009,0.0000
8011,0.0000
8012,0.0000
8013,0.0000
8019,0.0000
8021,0.0000
8023,0.0000
8025,0.0000
8026,0.0000
8027,0.0000
8028,0.0000
8033,0.0000
8034,0.0000
8035,0.0000
8036,0.0000
8040,0.0000
8045,0.0000
8054,0.0000
8057,0.0000
8058,0.0000
8059,0.0000
8060,0.0000
8061,0.0000
8066,0.0000
8073,0.0000
8077,0.0000
8080,0.0000
8083,0.0000
8087,0.0000
8088,0.0000
8089,0.0000
8092,0.0000
8094,0.0000
8096,0.0000
8098,0.0000
8099,0.0000
8101,0.0000
8102,0.0000
8103,0.0000
8104,0.0000
8105,0.0000
8109,0.0000
8110,0.0000
8112,0.0000
8119,0.0000
8124,0.0000
8126,0.0000
8127,0.0000
8129,0.0000
8133,0.0000
8135,0.0000
8136,0.0000
8138,0.0000
8139,0.0000
8140,0.0000
8150,0.0000
8151,0.0000
8153,0.0000
8154,0.0000
8156,0.0000
8157,0.0000
8158,0.0000
8162,0.0000
8163,0.0000
8165,0.0000
8166,0.0000
8167,0.0000
8168,0.0000
8169,0.0000
8170,0.0000
8171,0.0000
8173,0.0000
8177,0.0000
8183,0.0000
8184,0.0000
8185,0.0000
8188,0.0000
8190,0.0000
8191,0.0000
8194,0.0000
8196,0.0000
8202,0.0000
8203,0.0000
8204,0.0000
8205,0.0000
8212,0.0000
8214,0.0000
8215,0.0000
8222,0.0000
8223,0.0000
8225,0.0000
8233,0.0000
8234,0.0000
8235,0.0000
8238,0.0000
8239,0.0000
8241,0.0000
8242,0.0000
8243,0.0000
8245,0.0000
8246,0.0000
8249,0.0000
8250,0.0000
8251,0.0000
8256,0.0000
8258,0.0000
8259,0.0000
8268,0.0000
8269,0.0000
8272,0.0000
8273,0.0000
8278,0.0000
8280,0.0000
8285,0.0000
8286,0.0000
8294,0.0000
8301,0.0000
8302,0.0000
8306,0.0000
8307,0.0000
8309,0.0000
8312,0.0000
8314,0.0000
8317,0.0000
8321,0.0000
8322,0.0000
8326,0.0000
8331,0.0000
8333,0.0000
8336,0.0000
8338,0.0000
8340,0.0000
8343,0.0000
8344,0.0000
8345,0.0000
8346,0.0000
8351,0.0000
8353,0.0000
8356,0.0000
8357,0.0000
8360,0.0000
8362,0.0000
8364,0.0000
8367,0.0000
8368,0.0000
8378,0.0000
8381,0.0000
8385,0.0000
8393,0.0000
8394,0.0000
8396,0.0000
8400,0.0000
8401,0.0000
8404,0.0000
8405,0.0000
8409,0.0000
8410,0.0000
8416,0.0000
8417,0.0000
8425,0.0000
8430,0.0000
8431,0.0000
8432,0.0000
8435,0.0000
8437,0.0000
8440,0.0000
8441,0.0000
8442,0.0000
8443,0.0000
8446,0.0000
8447,0.0000
8450,0.0000
8452,0.0000
8457,0.0000
8459,0.0000
8460,0.0000
8462,0.0000
8468,0.0000
8469,0.0000
8470,0.0000
8472,0.0000
8474,0.0000
8479,0.0000
8484,0.0000
8486,0.0000
8490,0.0000
8491,0.0000
8496,0.0000
8503,0.0000
8506,0.0000
8508,0.0000
8509,0.0000
8510,0.0000
8514,0.0000
8517,0.0000
8520,0.0000
8521,0.0000
8522,0.0000
8525,0.0000
8528,0.0000
8532,0.0000
8533,0.0000
8535,0.0000
8542,0.0000
8552,0.0000
8553,0.0000
8557,0.0000
8559,0.0000
8567,0.0000
8569,0.0000
8575,0.0000
8577,0.0000
8578,0.0000
8581,0.0000
8582,0.0000
8586,0.0000
8588,0.0000
8593,0.0000
8594,0.0000
8596,0.0000
8598,0.0000
8600,0.0000
8601,0.0000
8602,0.0000
8604,0.0000
8606,0.0000
8607,0.0000
8608,0.0000
8610,0.0000
8612,0.0000
8616,0.0000
8620,0.0000
8625,0.0000
8626,0.0000
8627,0.0000
8629,0.0000
8630,0.0000
8632,0.0000
8640,0.0000
8645,0.0000
8647,0.0000
8651,0.0000
8652,0.0000
8654,0.0000
8655,0.0000
8656,0.0000
8666,0.0000
8670,0.0000
8672,0.0000
8678,0.0000
8681,0.0000
8683,0.0000
8690,0.0000
8691,0.0000
8699,0.0000
8702,0.0000
8703,0.0000
8708,0.0000
8710,0.0000
8711,0.0000
8713,0.0000
8714,0.0000
8719,0.0000
8720,0.0000
8721,0.0000
8722,0.0000
8723,0.0000
8725,0.0000
8729,0.0000
8730,0.0000
8731,0.0000
8732,0.0000
8733,0.0000
8735,0.0000
8740,0.0000
8743,0.0000
8746,0.0000
8750,0.0000
8752,0.0000
8753,0.0000
8754,0.0000
8755,0.0000
8756,0.0000
8757,0.0000
8758,0.0000
8759,0.0000
8761,0.0000
8762,0.0000
8764,0.0000
8768,0.0000
8776,0.0000
8777,0.0000
8779,0.0000
8780,0.0000
8781,0.0000
8784,0.0000
8786,0.0000
8792,0.0000
8798,0.0000
8799,0.0000
8801,0.0000
8806,0.0000
8809,0.0000
8810,0.0000
8811,0.0000
8812,0.0000
8814,0.0000
8815,0.0000
8817,0.0000
8823,0.0000
8824,0.0000
8825,0.0000
8827,0.0000
8828,0.0000
8832,0.0000
8842,0.0000
8843,0.0000
8847,0.0000
8851,0.0000
8855,0.0000
8859,0.0000
8861,0.0000
8863,0.0000
8864,0.0000
8867,0.0000
8874,0.0000
8877,0.0000
8884,0.0000
8885,0.0000
8890,0.0000
8895,0.0000
8896,0.0000
8900,0.0000
8902,0.0000
8903,0.0000
8904,0.0000
8909,0.0000
8917,0.0000
8923,0.0000
8924,0.0000
8926,0.0000
8929,0.0000
8933,0.0000
8936,0.0000
8941,0.0000
8944,0.0000
8947,0.0000
8948,0.0000
8951,0.0000
8953,0.0000
8955,0.0000
8956,0.0000
8958,0.0000
8959,0.0000
8961,0.0000
8962,0.0000
8967,0.0000
8971,0.0000
8972,0.0000
8973,0.0000
8981,0.0000
8985,0.0000
8987,0.0000
8989,0.0000
8990,0.0000
8991,0.0000
9003,0.0000
9009,0.0000
9014,0.0000
9016,0.0000
9021,0.0000
9023,0.0000
9024,0.0000
9034,0.0000
9039,0.0000
9047,0.0000
9048,0.0000
9051,0.0000
9053,0.0000
9054,0.0000
9059,0.0000
9060,0.0000
9062,0.0000
9064,0.0000
9067,0.0000
9072,0.0000
9081,0.0000
9086,0.0000
9087,0.0000
9090,0.0000
9091,0.0000
9092,0.0000
9093,0.0000
9094,0.0000
9095,0.0000
9096,0.0000
9099,0.0000
9101,0.0000
9105,0.0000
9107,0.0000
9109,0.0000
9113,0.0000
9114,0.0000
9117,0.0000
9121,0.0000
9132,0.0000
9136,0.0000
9140,0.0000
9147,0.0000
9151,0.0000
9152,0.0000
9155,0.0000
9156,0.0000
9157,0.0000
9159,0.0000
9166,0.0000
9172,0.0000
9175,0.0000
9176,0.0000
9178,0.0000
9180,0.0000
9182,0.0000
9185,0.0000
9187,0.0000
9190,0.0000
9191,0.0000
9198,0.0000
9203,0.0000
9205,0.0000
9220,0.0000
9222,0.0000
9225,0.0000
9228,0.0000
9229,0.0000
9232,0.0000
9234,0.0000
9238,0.0000
9245,0.0000
9246,0.0000
9247,0.0000
9248,0.0000
9251,0.0000
9252,0.0000
9256,0.0000
9262,0.0000
9263,0.0000
9265,0.0000
9273,0.0000
9276,0.0000
9278,0.0000
9279,0.0000
9283,0.0000
9292,0.0000
9295,0.0000
9297,0.0000
9306,0.0000
9310,0.0000
9312,0.0000
9315,0.0000
9317,0.0000
9325,0.0000
9326,0.0000
9335,0.0000
9336,0.0000
9339,0.0000
9349,0.0000
9359,0.0000
9361,0.0000
9369,0.0000
9370,0.0000
9371,0.0000
9375,0.0000
9380,0.0000
9382,0.0000
9384,0.0000
9389,0.0000
9391,0.0000
9393,0.0000
9397,0.0000
9401,0.0000
9407,0.0000
9408,0.0000
9410,0.0000
9414,0.0000
9415,0.0000
9416,0.0000
9417,0.0000
9418,0.0000
9421,0.0000
9429,0.0000
9432,0.0000
9435,0.0000
9438,0.0000
9442,0.0000
9459,0.0000
9462,0.0000
9464,0.0000
9465,0.0000
9467,0.0000
9473,0.0000
9478,0.0000
9479,0.0000
9484,0.0000
9500,0.0000
9513,0.0000
9515,0.0000
9517,0.0000
9518,0.0000
9527,0.0000
9532,0.0000
9540,0.0000
9541,0.0000
9548,0.0000
9556,0.0000
9568,0.0000
9572,0.0000
9575,0.0000
9577,0.0000
9579,0.0000
9580,0.0000
9584,0.0000
9588,0.0000
9590,0.0000
9599,0.0000
9603,0.0000
9604,0.0000
9606,0.0000
9609,0.0000
9615,0.0000
9617,0.0000
9618,0.0000
9625,0.0000
9631,0.0000
9632,0.0000
9635,0.0000
9636,0.0000
9638,0.0000
9639,0.0000
9640,0.0000
9643,0.0000
9647,0.0000
9650,0.0000
9652,0.0000
9653,0.0000
9657,0.0000
9658,0.0000
9662,0.0000
9663,0.0000
9664,0.0000
9665,0.0000
9667,0.0000
9670,0.0000
9673,0.0000
9675,0.0000
9684,0.0000
9689,0.0000
9693,0.0000
9694,0.0000
9699,0.0000
9701,0.0000
9708,0.0000
9712,0.0000
9713,0.0000
9716,0.0000
9717,0.0000
9718,0.0000
9722,0.0000
9726,0.0000
9727,0.0000
9728,0.0000
9729,0.0000
9735,0.0000
9737,0.0000
9741,0.0000
9742,0.0000
9743,0.0000
9746,0.0000
9753,0.0000
9757,0.0000
9758,0.0000
9761,0.0000
9773,0.0000
9774,0.0000
9775,0.0000
9777,0.0000
9778,0.0000
9779,0.0000
9782,0.0000
9785,0.0000
9792,0.0000
9793,0.0000
9798,0.0000
9800,0.0000
9803,0.0000
9805,0.0000
9807,0.0000
9808,0.0000
9810,0.0000
9811,0.0000
9813,0.0000
9815,0.0000
9816,0.0000
9820,0.0000
9825,0.0000
9834,0.0000
9839,0.0000
9847,0.0000
9852,0.0000
9856,0.0000
9861,0.0000
9864,0.0000
9867,0.0000
9874,0.0000
9878,0.0000
9892,0.0000
9895,0.0000
9896,0.0000
9899,0.0000
9901,0.0000
9903,0.0000
9904,0.0000
9910,0.0000
9912,0.0000
9917,0.0000
9919,0.0000
9920,0.0000
9924,0.0000
9930,0.0000
9931,0.0000
9932,0.0000
9939,0.0000
9942,0.0000
9945,0.0000
9949,0.0000
9951,0.0000
9952,0.0000
9955,0.0000
9958,0.0000
9969,0.0000
9976,0.0000
9986,0.0000
9996,0.0000
10008,0.0000
10016,0.0000
10020,0.0000
10026,0.0000
10033,0.0000
10036,0.0000
10041,0.0000
10042,0.0000
10049,0.0000
10050,0.0000
10060,0.0000
10062,0.0000
10065,0.0000
10067,0.0000
10071,0.0000
10074,0.0000
10076,0.0000
10077,0.0000
10088,0.0000
10094,0.0000
10095,0.0000
10104,0.0000
10108,0.0000
10117,0.0000
10118,0.0000
10121,0.0000
10123,0.0000
10125,0.0000
10126,0.0000
10127,0.0000
10128,0.0000
10130,0.0000
10140,0.0000
10142,0.0000
10145,0.0000
10146,0.0000
10170,0.0000
10171,0.0000
10172,0.0000
10176,0.0000
10180,0.0000
10183,0.0000
10191,0.0000
10198,0.0000
10200,0.0000
10201,0.0000
10215,0.0000
10218,0.0000
10219,0.0000
10220,0.0000
10224,0.0000
10226,0.0000
10229,0.0000
10233,0.0000
10234,0.0000
10235,0.0000
10244,0.0000
10245,0.0000
10248,0.0000
10250,0.0000
10254,0.0000
10255,0.0000
10258,0.0000
10263,0.0000
10264,0.0000
10265,0.0000
10270,0.0000
10276,0.0000
10286,0.0000
