#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6
1,0,6,,0,,1,,1,4007,,,608,,7,494,0,0,,0,,,26,354,690.5,1862,0,5,14,26,21,9
1,1,5,0,1,0,1,0,1,305,,,1660,,3,603,638,3,2,0,,,,189.333,682,7051,13,19755,329,30172,55,4771
1,0,6,,2,,5,,2,69904,,,958,,7,368,0,0,,0,,,16,172,475,2535,0,434269,68,2045,7119,19821
1,6,0,1.83333,,1,,1,,,,10237,,16,0.142857,0,584,,1,5,14969,,,,,,13,195153,6147,12703,19085,97726
1,6,0,1.83333,,1,,0,,,,20826,,140,0.142857,0,2040,,1,6,57793,5409,,,,,13251,323312,3422,17230,270665,97255
1,5,1,1.6,1,1,0,1,1,20,,47902,2830,38,0.333333,205,2330,2,3,5,53574,61674,,,,2830,1429,87905,2680,58834,157113,36181
1,3,3,2.66667,2,2,2,1,1,2810,,42046,531,12,1,765,759,2,1,3,104515,186171,11,324,1259,,8,1915,2681,11128,202,15572
1,4,2,2.75,0,3,0,3,1,18,,12019,112,3348,0.6,208,553,1,0,4,36121,36121,,112,,,28956,42961,115375,260041,171344,30
1,0,6,,6,,5,,2,221490,,,226,,7,438,0,1,,0,,,26,154.667,640,,12,228492,323916,236272,48043,179816
1,3,3,1.33333,0,8,0,9,1,840,,15843,601,2913,1,268,416,1,1,3,21406,18507,30,199,1575,,89676,6446,83,11,54758,198986
1,6,0,1.33333,,2,,2,,,,4572,,67278,0.142857,0,404,,1,6,5275,,,,,,0,8211,4707,3064,21706,5601
1,0,6,,1,,1,,1,40939,,,731,,7,268,0,1,,0,,,16,105.5,1195.5,1769,0,20569,6,2852,15,9
1,6,0,4.33333,,4,,7,,,,59385,,38,0.142857,0,705,,0,6,145949,62627,,,,,242020,133,4457,14274,1187,219553
1,3,3,1.66667,0,5,0,7,1,73,,15293,208,231,1,595,7317,2,0,3,29771,31660,21,301,,,9,10248,41725,53017,266698,53081
1,4,2,1.5,1,3,0,4,1,262,,6174,73,66892,0.6,289,743,0,3,4,7987,16947,,73,,,26,291583,421,2549,14814,102
1,0,6,,2,,1,,2,5398,,,463,,7,635,0,1,,0,,,11.6667,123,531,2091,6,5381,14,2586,4585,40097
1,6,0,1.83333,,1,,1,,,,23521,,8,0.142857,0,846,,3,5,45276,49891,,,,,0,156,4805,12629,5954,14597
1,1,5,1,1,0,1,0,1,522,,521,7731,5,3,589,653,1,0,1,521,,25,,,10299.3,18291,69154,92530,161104,128134,898589
1,3,3,2.33333,0,0,0,0,1,32019,,1082,20,361,1,607,1180,0,0,3,1921,789,19.6667,,,,115593,421,75913,221895,8711,607386
1,5,1,2.2,1,0,0,0,1,1,,22357,632,26,0.333333,86,874,1,0,5,39901,14008,,,632,,0,77672,28961,8631,34411,2
1,4,2,1.5,0,1,0,1,1,1323,,19032,20,32,0.6,3549,6877,0,1,4,23722,14342,20,,,,133314,28951,1380,1678,12713,968
1,1,5,1,1,1,1,0,1,11270,,36,320,1198,3,875,990,0,2,1,36,,19.3333,,771.5,,3291,1198,7447,17283,7267,41911
1,4,2,2.75,1,1,1,1,1,55410,,20115,857,56,0.6,290,687,1,1,4,44713,9123,51,,,1662,241138,65351,24479,551585,7977,26
1,6,0,1.5,,2,,1,,,,7763,,606,0.142857,0,693,,0,5,12750,1749,,,,,4,327909,194150,14737,38591,183185
1,2,4,2,0,1,0,0,1,415,,11584,396,25,1.66667,251,243,0,8,2,24549,4717,6,69,754.5,,573234,1248,1884,5235,2097,15435
1,3,3,1.33333,1,0,1,0,1,362357,,877,62,22,1,651,1251,0,0,3,903,1404,27.5,131,,,0,121162,11351,27388,71875,167938
1,4,2,1,0,0,0,0,1,15953,,40321,151,27486,0.6,312,1734,0,1,3,68064,,6,296,,,33,6087,718171,17,27154,113
1,1,5,2,3,2,5,0,3,1623,,502,1313,53592,3,256,2716,2,1,1,692,,6,413,935.5,4274,895,14,53216,274437,747,822371
1,5,1,3,0,3,0,3,1,12,,22078,209,21,0.333333,492,863,1,0,5,45142,,,209,,,0,9884,16485,4149,15954,829192
1,3,3,1.66667,2,3,1,1,2,1324,,2959,272,1242,1,194,808,0,1,3,7122,1086,15,95,707,,0,100813,3682,346505,21250,156841
1,1,5,0,1,0,1,0,1,5973,,,185,,3,1038,287,1,2,0,,,11,134.667,508,,3,726,158,125,2636,386067
1,0,6,,1,,1,,1,113810,,,510,,7,607,0,0,,0,,,37,313,890.333,,30,994,29,51,14799,34441
1,0,6,,1,,3,,1,31901,,,2167,,7,623,0,1,,0,,,,336,492,3946.33,5069,313,21,20361,28,608823
1,0,6,,4,,6,,2,177785,,,466,,7,1881,0,2,,0,,,21.5,132,517,1972,17,184600,2902,453770,205929,61555
1,5,1,2.6,0,2,0,2,1,27,,18047,114,147,0.333333,538,840,0,2,5,48365,3977,,114,,,12,77449,21,1332,1515,446472
1,0,6,,1,,1,,1,43672,,,552,,7,204,0,0,,0,,,17.6667,,1086.33,,0,28741,9,3,38,253
1,6,0,1,,0,,0,,,,4048,,82098,0.142857,0,505,,2,5,4133,5013,,,,,78,4469,6894,2897,1639,17386
1,0,6,,1,,1,,1,82891,,,4509,,7,633,0,1,,0,,,,104,873,8400.33,5,8681,41479,169,10,14346
1,3,3,1.33333,0,1,0,1,1,2654,,32830,6661,467,1,332,738,0,1,3,34588,34588,,,,6661.33,3326,10,53845,69024,4,44361
1,5,1,1.2,0,0,0,0,1,1005,,1546,6,6854,0.333333,180,1419,0,1,5,1573,,6,,,,25122,170880,1005,69962,85840,40474
1,3,3,1.33333,1,1,1,1,1,526,,1212,594,5807,1,959,984,2,0,3,2147,2893,,163,809.5,,80,5036,5,1484,43,51182
1,6,0,3.33333,,-1,,1,,,,7756,,3,0.142857,0,383,,2,6,14652,4454,,,,,11,20,21,22,22,5573
1,6,0,3.16667,,3,,1,,,,13759,,6,0.142857,0,761,,1,6,27888,16090,,,,,7,91940,13169,508590,267797,182840
1,0,6,,1,,1,,1,199910,,,1267,,7,475,0,1,,0,,,13,,907.667,3598,0,480168,420034,9233,59023,71239
1,2,4,1,0,0,0,0,1,2808,,10162,98,14,1.66667,275,814,0,1,2,10162,3232,27,310,,,0,311882,52612,40,30,30
1,0,6,,1,,0,,1,29686,,,890,,7,860,0,1,,0,,,24.6667,325,655,4288,9,656,15,516,175,4907
1,6,0,2.5,,1,,1,,,,6860,,19,0.142857,0,1359,,2,6,12140,9864,,,,,20418,1407,31,328,22650,2021
1,5,1,2,0,0,0,1,1,19568,,80008,13,32,0.333333,483,1094,0,0,5,120888,23255,13,,,,27,17362,2206,249199,318502,100542
1,5,1,3.6,0,2,0,1,1,302,,64148,1814,3,0.333333,261,488,0,1,5,120966,51254,,,,1814,250187,48659,3154,6940,2897,8996
1,6,0,1.33333,,1,,1,,,,9894,,598,0.142857,0,405,,0,6,14934,,,,,,7,51463,347486,93477,177641,19751
1,6,0,2.33333,,1,,1,,,,27259,,40,0.142857,0,3210,,5,5,52983,35634,,,,,0,43162,54376,58201,8378,79416
1,4,2,2.5,0,1,0,0,1,763,,5843,36,5,0.6,521,672,0,1,2,15171,6231,35.5,,,,5,1111,6810,1522,13555,33
1,0,6,,0,,1,,1,541,,,27941,,7,531,0,1,,0,,,,,633,46146,198,10161,1285,240,31583,203106
1,0,6,,1,,2,,1,105761,,,3663,,7,748,0,0,,0,,,,365,819,6657.33,0,108059,13,398808,54360,266694
1,6,0,2,,1,,1,,,,8964,,16,0.142857,0,4036,,2,5,18333,23546,,,,,22,162734,251849,26544,161283,157631
1,3,3,2.33333,1,3,1,1,1,287607,,43605,2814,15261,1,2498,2490,0,4,3,72458,48523,,91,915,7435,0,1454,45525,122734,61926,30357
1,5,1,1.2,0,0,0,0,1,1245,,44159,11,35,0.333333,174,1711,0,0,3,47981,,11,,,,0,144170,1245,474,450,37107
1,0,6,,1,,1,,3,60921,,,2899,,7,835,0,1,,0,,,,87,1014,7132.5,423117,15803,65,4612,1731,2270
1,4,2,2,1,1,1,1,1,22113,,9644,272,8,0.6,258,699,1,0,4,18916,5982,,272,,,147230,3978,40224,3,16,18
1,0,6,,0,,0,,1,238471,,,1314,,7,266,0,0,,0,,,43,,830.667,2673.5,2,84586,10,3,4,1972
1,6,0,1.83333,,0,,0,,,,12441,,11,0.142857,0,1083,,1,6,20638,9457,,,,,0,986,1306,24,1401,2211
1,0,6,,2,,2,,1,6,,,431,,7,678,0,2,,0,,,,154.6,,1810,26,29,2854,44,11971,16
1,2,4,1,1,2,1,0,3,35,,1194,1286,860236,1.66667,480,370,1,1,2,1194,1959,,244.5,,2327.5,4,9741,38,19953,209081,15952
1,5,1,1.8,0,0,0,0,1,1468,,47532,27,64,0.333333,737,1510,0,0,5,92135,7271,27,,,,8,4015,129,1339,236,54546
1,5,1,3.2,0,1,0,1,1,484454,,17242,474,16,0.333333,1046,2008,1,1,5,51556,46919,,,474,,0,2631,11861,6872,8783,5729
1,6,0,1.83333,,0,,1,,,,8901,,26,0.142857,0,529,,2,5,17705,,,,,,3,1430,6835,7231,3916,48018
1,6,0,2.83333,,1,,2,,,,8577,,3,0.142857,0,427,,0,6,17827,,,,,,0,1007,2845,8954,154,35752
1,1,5,8,2,7,3,0,1,805,,71170,707,6,3,640,3617,1,0,1,465166,,14,135,633,2118,47,1811,2846,5524,148,82101
1,1,5,2,0,1,0,0,1,458106,,906,1986,107,3,375,830,1,0,1,1766,46,56,83,,4868,0,219962,2836,266,149894,7065
1,6,0,3.5,,1,,1,,,,81510,,11,0.142857,0,634,,3,6,133164,113246,,,,,1435,83387,60713,82468,23185,62774
1,2,4,1.5,0,1,0,0,1,1343,,29931,1628,6,1.66667,754,870,1,0,2,30063,29798,48,,1105.5,4254,35,5605,3629,5839,979,419
1,6,0,1.5,,6,,9,,,,19287,,46,0.142857,0,820,,3,4,33030,9751,,,,,17,8245,24862,30,4202,2881
1,4,2,4.25,2,2,0,2,2,19045,,18677,1710,361,0.6,950,7341,1,0,4,55355,12774,,,,1710,0,7346,116721,96061,67758,781
1,6,0,2.5,,1,,1,,,,23264,,12,0.142857,0,887,,0,6,59591,667,,,,,7,21860,29914,245065,125991,354282
1,6,0,2.66667,,0,,0,,,,19797,,6,0.142857,0,990,,1,6,39826,,,,,,0,9601,300,10328,15389,1433
1,2,4,1,1,2,0,0,1,3256,,43,592,287,1.66667,517,1555,2,0,1,50,36,36,136,470,1725,360051,28,569,28,2243,10147
1,0,6,,1,,1,,1,7,,,830,,7,300,0,1,,0,,,,263.333,987,2213,25,1588,71,106,1286,7213
1,3,3,2,1,1,1,1,1,86877,,8762,18355,13,1,262,1363,0,1,2,23025,23025,,,,18355.3,0,1293,1480,263698,650651,393008
1,4,2,1.25,0,0,0,0,1,639,,24211,3,600,0.6,641,840,0,0,4,24213,129,3,,,,54429,120669,64,3006,1213,25832
1,0,6,,1,,1,,1,280310,,,4714,,7,995,0,0,,0,,,18.6667,,555,27119,0,16,5,10,8,9
1,3,3,1,0,1,0,0,1,415491,,218824,2275,8,1,538,790,0,0,3,218824,298811,11,,704,6110,0,255,10,44665,2695,1462
1,1,5,1,0,1,0,0,1,11927,,1513,448,265,3,556,144,0,1,1,1513,,53,326,904,,12,1063,88181,13,23,990
1,0,6,,12,,13,,4,16369,,,3171,,7,477,0,2,,0,,,,309,1149.5,10076,34,39,997,8556,9041,1125
1,0,6,,1,,1,,1,502,,,3786,,7,223,0,1,,0,,,,,893,15360,0,1565,1417,312,9415,18430
1,4,2,1.75,-1,1,0,1,1,1457,,3598,19,171974,0.6,146,773,0,1,4,6682,19,19,,,,0,2476,140,157,8734,29828
1,5,1,1.2,0,0,0,0,1,518,,7650,5,114,0.333333,198,779,0,3,5,11885,14609,5,,,,0,97971,676,187,330,10211
1,4,2,0.75,0,1,0,1,1,5522,,35784,18,3682,0.6,2362,1628,0,4,3,35784,107316,18,,,,23892,123653,7626,1583,23280,3418
1,5,1,3.8,3,3,0,2,2,5,,15187,139,6,0.333333,451,804,0,1,5,35404,18144,,139,,,39935,29,11794,13009,35829,76148
1,4,2,3.75,0,3,0,4,1,725880,,16413,4181,4,0.6,589,1409,0,2,3,36744,9342,,428,,7934,99490,30073,169620,260,179782,20521
1,4,2,1.5,2,1,2,1,2,60849,,8512,442,4319,0.6,976,1299,1,2,3,9627,3502,23,,860,,11,12597,171239,97956,85720,331425
1,0,6,,0,,0,,1,388,,,565,,7,257,0,2,,0,,,,185.667,944.667,,0,3231,29,4411,11,1534
1,6,0,1.16667,,1,,2,,,,43895,,8,0.142857,0,1105,,2,4,51252,42859,,,,,13,41807,25696,901,223,348
1,3,3,5,1,2,1,0,1,118541,,8600,369,2556,1,256,2092,1,0,3,56569,104,,104,900,,0,175657,63,34,285320,64
1,0,6,,0,,0,,1,72,,,2727,,7,249,0,1,,0,,,17,,,16279,957640,1703,50867,5,16,101
1,1,5,1,1,0,1,0,1,442238,,239042,2125,5,3,918,1401,1,0,1,239042,,,407,1432.33,5920,9,162984,27121,36158,57417,11940
1,1,5,3,3,2,5,0,3,2138,,19848,1463,315678,3,1128,4763,2,3,1,57209,,7,,1509,2895,46,79,3091,15969,41,48472
1,3,3,1.33333,0,2,0,0,1,91854,,48609,110,37,1,210,633,1,4,2,96961,96961,26,279,,,0,19867,1428,337,7184,1067
1,3,3,1.33333,1,0,1,0,2,5939,,3329,255,27581,1,870,1020,0,0,3,4156,71,,123,519,,0,60908,1745,76953,3270,476276
1,1,5,1,1,1,2,0,2,421246,,609,2330,34831,3,709,875,0,2,1,609,609,,90,,3823,175915,66,141623,192356,259328,31542
1,2,4,4,0,3,1,3,1,4904,,15438,177,17,1.66667,401,708,0,7,2,50090,20810,1,236,,,400004,4551,6,7,7,1688
1,6,0,2.16667,,1,,1,,,,26104,,17,0.142857,0,669,,1,6,37503,16020,,,,,0,465,2579,1608,4138,1405
1,2,4,2.5,1,0,0,0,1,19,,3186,602,5,1.66667,220,880,4,1,2,9747,1483,22.5,,1181.5,,6778,1516,108,548,869,1719
1,4,2,2.75,2,3,0,1,2,139898,,9205,64463,124702,0.6,152,1188,2,1,4,17682,17502,,,,64462.5,60393,226393,29296,118063,29877,411939
1,3,3,1,0,1,0,1,1,230104,,18607,223,155733,1,252,403,0,0,3,18607,24249,,98,472,,85898,318521,38578,89300,295222,4
1,5,1,1.2,1,1,0,1,2,28,,8713,336,520,0.333333,1374,964,1,1,5,9282,8144,,336,,,23,163500,11648,23443,147,9640
1,0,6,,1,,0,,1,59655,,,1094,,7,284,0,2,,0,,,,77,715.667,2169,241356,6,130935,24,3,3
1,6,0,1,,0,,0,,,,2267,,34,0.142857,0,1034,,3,4,2613,2473,,,,,38,4383,1369,2729,1405,5775
1,6,0,3.16667,,2,,1,,,,21387,,263,0.142857,0,1432,,1,6,63824,33994,,,,,0,18625,430930,123380,116800,560418
1,5,1,2,0,2,0,1,1,751,,12225,101,167,0.333333,1030,1682,0,0,5,31839,38818,,101,,,33,189,46281,751,6063,76306
1,6,0,1.66667,,2,,2,,,,24205,,4408,0.142857,0,720,,2,6,35236,86796,,,,,0,11985,5531,114795,81374,177008
1,6,0,1.5,,0,,0,,,,30431,,64,0.142857,0,1377,,3,6,36603,,,,,,1365,1622,8612,935,276441,23407
1,6,0,0.833333,,0,,0,,,,3310,,39,0.142857,0,633,,2,4,5404,1217,,,,,2,62,147,2865,479,18981
1,3,3,1.66667,0,4,0,4,1,1445,,1465,757,176,1,772,1282,1,3,3,1822,630,,156,,1960,150697,18765,148249,296746,642544,211318
1,5,1,1.6,0,1,0,1,1,4633,,31174,27,10,0.333333,52,578,0,1,4,58954,26939,27,,,,241921,28813,20348,41265,66535,4633
1,6,0,1.66667,,0,,0,,,,37220,,720,0.142857,0,529,,1,5,38500,,,,,,0,1453,1351,1247,1070,776
1,5,1,1.6,0,-1,0,1,1,25,,11451,1,38947,0.333333,352,1118,1,2,5,20994,,1,,,,7,4322,1464,25,126415,5281
1,6,0,1.16667,,0,,1,,,,31569,,100,0.142857,0,2173,,2,5,71159,,,,,,8,6994,2952,188,19964,4569
1,1,5,2,0,3,1,0,1,39591,,2471,6039,108,3,618,1772,0,0,1,4942,,,174,,9948.67,7,215625,272,10,209,108562
1,4,2,3.75,3,2,2,1,2,11069,,44680,98,159,0.6,1227,1475,1,2,4,143114,232632,,98,,,0,84805,22086,46960,471845,52
1,6,0,1.16667,,1,,1,,,,14052,,88832,0.142857,0,2230,,1,6,18444,3031,,,,,0,24820,321461,61456,17459,191711
1,5,1,1.4,1,2,0,1,2,2281,,21356,59,16,0.333333,628,1270,0,1,5,22915,21967,59,,,,0,2281,82464,18377,73425,46242
1,4,2,1.25,1,1,0,1,2,3652,,4817,789,12,0.6,450,504,1,0,4,4822,2325,,321,1257,,3059,5511,38,20378,299,23759
1,2,4,13,1,4,1,3,2,84030,,8456,4241,6,1.66667,580,1548,1,2,2,42391,5411,,,1560,5134.67,10178,10071,58679,15,24,8945
1,1,5,3,7,2,7,0,5,203825,,62568,930,4,3,904,1310,1,2,1,185539,1860,,164,912.667,1747,87,854098,2025,13,3,6
1,6,0,1.16667,,0,,0,,,,17903,,3138,0.142857,0,808,,0,5,23905,,,,,,7,5754,33091,42895,233199,151265
1,4,2,2.5,0,1,0,1,1,3535,,8083,246,1708,0.6,831,1188,1,2,4,13191,21,21,,471,,12,9,306287,53629,69176,6815
1,3,3,1.33333,0,0,0,1,1,32004,,10116,1974,298,1,496,559,1,1,3,16672,48585,6,,,2958,0,907,23,37994,21061,1705
1,3,3,2.66667,0,5,0,3,1,201511,,28875,3350,932,1,507,260,0,1,3,77576,76686,,346,,4852,104050,104759,4539,1826,5229,44842
1,1,5,2,2,1,2,0,1,31,,1533,449,10,3,708,1211,1,0,1,2957,,,130.333,926.5,,0,1816,753,641,829188,87
1,4,2,1.5,1,1,1,2,1,382,,2401,50,215,0.6,312,552,0,1,4,4382,2490,50,,,,0,160,27060,420,45448,343
1,1,5,1,0,2,0,0,1,24334,,21,247,1634,3,182,1140,1,1,1,21,21,21,303.5,,,195582,27,1607,35798,75518,919
1,6,0,0.666667,,1,,1,,,,5717,,33,0.142857,0,1442,,1,3,5879,5879,,,,,4524,2623,1104,10798,2336,14681
1,0,6,,2,,2,,2,48,,,2326,,7,615,0,1,,0,,,50,107,1047,4250.67,22962,22,59,33509,118576,21048
1,0,6,,0,,1,,1,173330,,,16193,,7,1141,0,1,,0,,,,,,16192.8,0,2625,1588,26,12,635539
1,0,6,,1,,1,,1,24,,,833,,7,300,0,1,,0,,,,109,1154,3407,0,28745,1141,152958,77651,49061
1,6,0,1.16667,,0,,0,,,,29149,,70303,0.142857,0,376,,0,6,29759,,,,,,0,21376,15941,37574,89100,1585
1,1,5,1,0,1,1,0,1,20059,,125384,366,154,3,552,617,0,5,1,125384,125384,35.5,,,1690,2,36,473,604,16,11
1,2,4,2.5,1,2,1,0,1,4493,,13529,1064,7,1.66667,234,925,0,0,2,18944,162,,162,904,2286,29,409,77267,64961,167,28573
1,3,3,1.66667,1,2,0,2,1,326657,,6389,1185,7728,1,436,999,0,2,3,9749,,,102,,3350,3002,87288,2959,71815,66384,639614
1,3,3,1.66667,1,1,1,1,1,34817,,23016,173,880,1,1162,1813,1,0,3,40759,93046,48,298,,,3212,4350,1123,1864,4085,481369
1,6,0,2.83333,,1,,1,,,,42086,,17,0.142857,0,1625,,3,6,88894,17249,,,,,0,35932,3197,4171,4315,2728
1,6,0,1.66667,,-1,,1,,,,14126,,167,0.142857,0,3366,,2,5,32914,,,,,,48,11356,40104,5995,16512,17825
1,4,2,2.25,2,3,2,3,2,3507,,29109,1023,60378,0.6,426,1572,1,0,4,45168,72055,55,,,1990,0,47251,849844,284844,7202,201577
1,5,1,1.6,1,2,0,1,1,100722,,20553,731,161980,0.333333,395,1087,0,0,5,34399,11029,,,731,,22683,20,224753,100716,6,7252
1,6,0,1.16667,,1,,1,,,,42600,,32147,0.142857,0,1620,,2,6,42889,3658,,,,,17,1692,1107,10406,4020,53381
1,5,1,1.6,0,1,0,1,1,69,,4402,24,103,0.333333,70,596,0,1,5,4859,4292,24,,,,0,7232,7261,490,69,4360
1,5,1,1,1,0,0,0,1,1174,,1592,16,17,0.333333,187,1052,0,1,3,2736,16,16,,,,2,13220,8408,1174,5736,7778
1,5,1,2,3,1,0,0,2,4322,,57924,472,1087,0.333333,382,914,0,0,5,80354,64436,,,472,,233876,72809,6845,128725,9142,174978
1,0,6,,2,,2,,2,98795,,,822,,7,504,0,1,,0,,,25.5,280.5,570,3749,194253,36,80582,40633,33,289612
1,1,5,2,0,2,0,0,1,13,,48235,1060,176,3,228,376,2,5,1,96024,,23,102.5,452,4620,0,273,23,9883,156,21626
1,6,0,1.33333,,1,,1,,,,12852,,13,0.142857,0,160,,1,5,14951,14121,,,,,72,1681,24599,1013,27582,290982
1,6,0,2.5,,-1,,2,,,,5817,,8,0.142857,0,469,,3,6,10592,4901,,,,,4,7212,14252,3215,7335,34
1,1,5,2,2,1,3,0,2,6959,,5662,1950,426,3,243,347,1,4,1,11181,143,,143,1362,3442,9854,30705,45764,388837,11548,23232
1,6,0,2.66667,,2,,2,,,,30092,,10,0.142857,0,459,,2,6,59121,20700,,,,,0,134,134,48,102,154
1,3,3,1,0,2,0,1,1,2362,,11184,8925,110543,1,698,373,1,0,2,13901,8467,46,,,26684,7,7052,2734,103961,178735,12772
1,4,2,1.75,1,1,0,1,2,27273,,96307,50,3052,0.6,610,530,0,1,4,124138,82489,50,,,,44,21683,1537,98769,27649,53009
1,6,0,2,,-1,,1,,,,6267,,6,0.142857,0,573,,1,5,15239,2980,,,,,11,3068,6605,29242,34305,20596
1,6,0,3.16667,,2,,2,,,,15175,,622,0.142857,0,800,,1,5,31768,6339,,,,,4,18965,34339,3463,261458,2934
1,6,0,5.83333,,3,,2,,,,31334,,1569,0.142857,0,708,,2,6,93547,79932,,,,,0,17393,5955,23519,14176,4583
1,3,3,1.33333,1,1,0,1,1,15248,,119,50,7846,1,1048,294,0,0,3,187,461,50,,,,16,8746,13976,5864,1576,27
1,6,0,1.66667,,1,,1,,,,3469,,14,0.142857,0,1442,,1,6,5903,3305,,,,,0,124,1447,2883,1260,10109
1,6,0,2.33333,,1,,2,,,,11700,,55,0.142857,0,1196,,0,6,18771,11583,,,,,64,1858,2748,8450,28790,40988
1,6,0,3.16667,,30,,42,,,,12849,,9,0.142857,0,395,,0,6,26482,6200,,,,,0,99,22,88,11,52
1,0,6,,1,,1,,1,5,,,703,,7,300,0,1,,0,,,14.6667,261.5,,3650,84,4,11,15,4,12
1,4,2,1.5,3,4,3,2,2,220725,,63653,80,11415,0.6,1680,2154,0,1,4,64061,63244,56,103,,,1,20332,16811,56002,279564,18907
1,5,1,3.2,0,0,0,0,1,145,,20008,13,3,0.333333,1131,415,0,1,4,65209,,13,,,,4363,1308,1657,44,4218,4276
1,1,5,2,0,2,1,0,1,606,,10,492,815,3,195,1039,1,2,1,19,19,28.3333,,702,1672,190,2961,24,33,16,147353
1,2,4,1.5,1,4,0,0,2,12666,,1668,183,517731,1.66667,782,587,1,1,2,1887,2834,16,238.667,,,374410,170621,18113,6,609186,252155
1,1,5,2,2,1,2,0,2,435779,,23177,1828,12,3,511,1316,0,1,1,44776,44776,,350.333,1032,7057,315265,178505,37479,46266,80423,219104
1,4,2,2,0,0,0,0,1,1202,,21927,12,235,0.6,789,2298,0,3,4,42910,3547,12,,,,20,8467,1524,166,435164,880
1,6,0,2.33333,,2,,1,,,,42196,,5,0.142857,0,808,,2,5,87117,66261,,,,,19,51760,38776,2830,196520,31390
1,6,0,1.66667,,1,,1,,,,13283,,9,0.142857,0,955,,1,6,14288,16712,,,,,170,29240,2847,120,6479,421
1,6,0,3,,15,,29,,,,40727,,877,0.142857,0,474,,1,6,94984,116663,,,,,10,90808,270920,48766,355282,89952
1,0,6,,1,,1,,1,25254,,,2659,,7,360,0,1,,0,,,8,140,,4382.67,9449,11508,621,8030,7946,53377
1,5,1,3.8,0,0,0,2,1,45891,,39960,43,22,0.333333,5577,1473,3,2,5,95770,32507,43,,,,1,28984,8563,1515,6796,31
1,6,0,1.83333,,0,,0,,,,116557,,7,0.142857,0,4664,,1,6,124177,156840,,,,,19607,36624,2047,11199,547,884
1,6,0,1.5,,2,,1,,,,9588,,225,0.142857,0,414,,1,5,14857,2486,,,,,2677,11720,7053,40314,8534,529
1,3,3,3.33333,2,4,2,2,1,104845,,8980,13629,1394,1,237,437,1,0,3,20570,2270,,,1309,25948,69160,204,2635,6,672630,122385
1,4,2,2,0,0,0,0,1,1404,,7787,6,596,0.6,1200,626,0,0,4,10817,,6,,,,40124,72126,271939,1397,138407,1411
1,3,3,1.33333,1,1,0,1,2,84096,,1546,350,482,1,1277,592,0,1,3,1715,1094,,78,893,,0,1375,1562,1125,5617,324372
1,6,0,3,,0,,0,,,,6114,,8,0.142857,0,1083,,4,6,11056,2489,,,,,3,13073,8609,4304,36338,8129
1,6,0,1.16667,,1,,1,,,,3582,,20892,0.142857,0,527,,1,5,5268,4804,,,,,10,14631,35672,11176,17595,13501
1,5,1,3,3,10,0,16,2,637521,,11860,1965,20306,0.333333,681,926,0,0,4,28066,12753,,,,1965,0,32,35,7,1312460,87769
1,3,3,1.66667,0,1,0,1,1,19,,9779,739,273,1,636,1104,0,1,3,16019,22332,32,,1092.5,,473413,14,14,6099,318106,19958
1,0,6,,2,,1,,2,300,,,6954,,7,445,0,1,,0,,,,238,,10312,11,11,4,92203,34547,58396
1,6,0,1.16667,,0,,0,,,,19188,,29111,0.142857,0,623,,0,4,50924,,,,,,0,3303,26934,8533,327231,25
1,0,6,,1,,1,,1,68,,,383,,7,332,0,2,,0,,,53.5,319.333,1232,,27727,15,11,21213,1716,2856
1,4,2,5,2,6,0,6,1,140218,,41821,231,44,0.6,611,666,1,0,4,86570,110294,64,398,,,1,48696,41925,46290,196789,2
1,6,0,1,,1,,2,,,,1304,,77843,0.142857,0,339,,2,5,1310,1604,,,,,5638,67738,545422,179714,10050,89478
1,1,5,2,1,2,0,0,2,42,,739,810,13,3,336,860,0,0,1,1382,96,36.5,96,,3069,0,143,23074,126862,194368,292013
1,1,5,1,0,1,0,0,1,8,,53094,275,1,3,222,479,0,0,1,53094,53094,1,122.667,1006,,14,1392,24,27524,18,937
1,1,5,1,3,1,2,0,2,77071,,126,1627,10452,3,556,2573,0,0,1,126,126,,126,1093.5,4193,9,31,39,5,10376,362754
1,1,5,1,2,0,2,0,2,291274,,2252,9518,355,3,902,1268,2,0,1,2252,,,,1016,11643.5,0,233363,161287,2962,344231,278845
1,4,2,2.75,0,1,0,0,1,217861,,17887,30,108741,0.6,320,563,0,1,4,38109,31758,30,,,,11302,419334,245,881,11503,2877
1,3,3,1.66667,0,1,0,1,1,61,,110928,639,11,1,196,698,0,1,3,134820,35835,36,,,1844,9,157,5,393,1083,2569
1,2,4,1,1,2,1,0,2,5756,,751,3353,37668,1.66667,314,652,1,3,2,751,751,34,,,4459.67,4,112128,29,51,8653,7192
1,2,4,1.5,3,4,2,3,1,463,,68861,694,9,1.66667,694,1043,1,0,2,111231,111231,11,,1036,,101043,480728,1342,69534,18454,1863
1,0,6,,1,,1,,2,164475,,,1727,,7,1317,0,1,,0,,,58,249.333,,4777,2,291992,52470,19498,511288,88492
1,0,6,,1,,0,,2,302,,,155,,7,964,0,3,,0,,,32.6667,277.333,,,2539,221,5558,9,3031,58
